drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
quinidine,3237,94310,0.5176,NA,NA,NA,NA,12460,1.632,NA,NA,NA,NA,313.2,0.9948
quinidine,3237,91000,0.515,NA,NA,NA,NA,11350,1.572,NA,NA,NA,NA,310,1.056
quinidine,3237,80060,0.5395,NA,NA,NA,NA,15300,1.275,NA,NA,NA,NA,314.4,0.9577
quinidine,3237,74120,0.5379,NA,NA,NA,NA,14290,1.315,NA,NA,NA,NA,340.2,0.9712
quinidine,3237,74510,0.5454,NA,NA,NA,NA,12420,1.415,NA,NA,NA,NA,361.7,1.164
quinidine,3237,67170,0.5611,NA,NA,NA,NA,16280,1.215,NA,NA,NA,NA,435.4,1.145
quinidine,3237,43550,0.6399,NA,NA,NA,NA,13660,1.498,NA,NA,NA,NA,381.4,0.8739
quinidine,3237,36650,0.6999,NA,NA,NA,NA,24140,0.9271,NA,NA,NA,NA,367.7,1.077
quinidine,3237,43890,0.6272,NA,NA,NA,NA,23840,1.017,NA,NA,NA,NA,366.5,1.267
quinidine,3237,32810,0.7001,NA,NA,NA,NA,21820,1.074,NA,NA,NA,NA,319.2,1.219
quinidine,3237,46360,0.612,NA,NA,NA,NA,24200,1.088,NA,NA,NA,NA,363,1.25
quinidine,3237,63130,0.5668,NA,NA,NA,NA,9386,1.92,NA,NA,NA,NA,353.6,1.01
quinidine,3237,51060,0.5926,NA,NA,NA,NA,10130,1.936,NA,NA,NA,NA,425.7,1.11
quinidine,3237,52600,0.5832,NA,NA,NA,NA,12790,1.628,NA,NA,NA,NA,388.9,1.162
quinidine,3237,39640,0.593,NA,NA,NA,NA,17190,1.124,NA,NA,NA,NA,299.3,0.9592
quinidine,3237,38110,0.647,NA,NA,NA,NA,15940,1.195,NA,NA,NA,NA,361.9,1.318
quinidine,3237,44700,0.6082,NA,NA,NA,NA,14500,1.324,NA,NA,NA,NA,397.7,1.031
quinidine,3237,46800,0.6312,NA,NA,NA,NA,10980,1.628,NA,NA,NA,NA,323,0.9311
quinidine,3237,43890,0.5864,NA,NA,NA,NA,11610,1.512,NA,NA,NA,NA,280.4,1.089
quinidine,3237,36240,0.6794,NA,NA,NA,NA,11120,1.562,NA,NA,NA,NA,338.3,1.294
quinidine,3237,58210,0.5319,NA,NA,NA,NA,14590,1.307,NA,NA,NA,NA,280.9,0.8643
quinidine,3237,33160,0.733,NA,NA,NA,NA,12630,1.487,NA,NA,NA,NA,306.5,0.9054
quinidine,3237,48660,0.5698,NA,NA,NA,NA,13580,1.474,NA,NA,NA,NA,282.1,1.091
quinidine,3237,36910,0.6331,NA,NA,NA,NA,10940,1.581,NA,NA,NA,NA,351.7,1.257
quinidine,3237,73800,0.5315,NA,NA,NA,NA,12200,1.447,NA,NA,NA,NA,347.2,1.117
quinidine,3237,78080,0.5111,NA,NA,NA,NA,14690,1.439,NA,NA,NA,NA,346.9,0.9452
quinidine,3237,35800,0.6614,NA,NA,NA,NA,16510,1.104,NA,NA,NA,NA,230.8,0.7343
quinidine,3237,45200,0.6123,NA,NA,NA,NA,13230,1.351,NA,NA,NA,NA,351.3,0.894
quinidine,3237,42810,0.6986,NA,NA,NA,NA,15180,1.162,NA,NA,NA,NA,290.2,0.8381
quinidine,3237,107300,0.5023,NA,NA,NA,NA,11860,1.443,NA,NA,NA,NA,376.9,0.9046
quinidine,3237,99980,0.5186,NA,NA,NA,NA,15150,1.405,NA,NA,NA,NA,305,1.141
quinidine,3237,75690,0.5019,NA,NA,NA,NA,11600,1.425,NA,NA,NA,NA,295,0.9493
quinidine,3237,32550,0.7067,NA,NA,NA,NA,11190,1.775,NA,NA,NA,NA,257.4,0.8081
quinidine,3237,26300,0.8119,NA,NA,NA,NA,13920,1.607,NA,NA,NA,NA,291.3,0.9159
quinidine,3237,29900,0.7323,NA,NA,NA,NA,35920,0.7674,NA,NA,NA,NA,317.3,1.683
quinidine,3237,60460,0.5453,NA,NA,NA,NA,53880,0.6428,NA,NA,NA,NA,305.3,1.013
quinidine,3237,42550,0.6466,NA,NA,NA,NA,52840,0.6949,NA,NA,NA,NA,294.8,0.9339
