Sample,dVm/dt
6321,-0.400702
6322,-0.397789
6323,-0.397678
6324,-0.396163
6325,-0.396517
6326,-0.410917
6327,-0.407824
6328,-0.411368
6329,-0.397243
6330,-0.411409
6331,-0.414488
6332,-0.408840
6333,-0.406062
6334,-0.408036
6335,-0.396795
6336,-0.396120
6337,-0.398282
6338,-0.394530
6339,-0.395511
6340,-0.397833
6341,-0.395428
6342,-0.407749
6343,-0.400696
6344,-0.403907
6345,-0.412268
6346,-0.412751
6347,-0.395144
6348,-0.395462
6349,-0.396467
6350,-0.396185
6351,-0.395255
6352,-0.395859
6353,-0.395528
6354,-0.397967
6355,-0.397373
6356,-0.396103
6357,-0.409757
6358,-0.409495
6359,-0.408371
6360,-0.397936
6361,-0.400112
6362,-0.409772
6363,-0.395535
6364,-0.396678
6365,-0.398537
6366,-0.398238
6367,-0.398565
6368,-0.397670
6369,-0.399546
6370,-0.398571
6371,-0.398491
6372,-0.396955
6373,-0.394857
6374,-0.394520
6375,-0.397219
6376,-0.417212
6377,-0.402317
6378,-0.401055
6379,-0.407640
6380,-0.413453
6381,-0.410901
6382,-0.406402
6383,-0.400312
6384,-0.408355
6385,-0.408042
6386,-0.400273
6387,-0.401209
6388,-0.399587
6389,-0.406430
6390,-0.409365
6391,-0.411124
6392,-0.414048
6393,-0.411658
6394,-0.414138
6395,-0.414182
6396,-0.408090
6397,-0.407223
6398,-0.401567
6399,-0.399338
6400,-0.396912
6401,-0.394379
6402,-0.395255
6403,-0.397348
6404,-0.395129
6405,-0.396351
6406,-0.418761
6407,-0.418505
6408,-0.395393
6409,-0.396410
6410,-0.395245
6411,-0.396371
6412,-0.397848
6413,-0.398076
6414,-0.422594
6415,-0.399387
6416,-0.403500
6417,-0.404874
6418,-0.399145
6419,-0.404808
6420,-0.404642
6421,-0.403415
6422,-0.404124
6423,-0.411992
6424,-0.408460
6425,-0.397246
6426,-0.395995
6427,-0.397996
6428,-0.395366
6429,-0.414290
6430,-0.415574
6431,-0.403898
6432,-0.414296
6433,-0.413377
6434,-0.396438
6435,-0.397751
6436,-0.398999
6437,-0.398301
6438,-0.403343
6439,-0.402131
6440,-0.401954
6441,-0.401072
6442,-0.407769
6443,-0.405560
6444,-0.413438
6445,-0.401671
6446,-0.401765
6447,-0.408259
6448,-0.406662
6449,-0.408389
6450,-0.412734
6451,-0.396783
6452,-0.395602
6453,-0.395385
6454,-0.396218
6455,-0.396113
6456,-0.397592
6457,-0.397739
6458,-0.399184
6459,-0.397425
6460,-0.401929
6461,-0.417226
6462,-0.419246
6463,-0.397133
6464,-0.400109
6465,-0.397073
6466,-0.398416
6467,-0.399230
6468,-0.400017
6469,-0.398825
6470,-0.397871
6471,-0.395764
6472,-0.397276
6473,-0.408915
6474,-0.399813
6475,-0.399529
6476,-0.399508
6477,-0.394951
6478,-0.396774
6479,-0.396681
6480,-0.397902
6481,-0.394732
6482,-0.398510
6483,-0.398521
6484,-0.395499
6485,-0.394927
6486,-0.416315
6487,-0.397530
6488,-0.396521
6489,-0.398913
6490,-0.393844
6491,-0.396374
6492,-0.397158
6493,-0.394631
6494,-0.395977
6495,-0.406015
6496,-0.410399
6497,-0.400409
6498,-0.396002
6499,-0.396467
6500,-0.402971
6501,-0.408650
6502,-0.412268
6503,-0.411207
6504,-0.423179
6505,-0.422255
6506,-0.413041
6507,-0.418849
6508,-0.414554
6509,-0.407910
6510,-0.407386
6511,-0.398487
6512,-0.402284
6513,-0.399749
6514,-0.413876
6515,-0.408270
6516,-0.406191
6517,-0.411740
6518,-0.423024
6519,-0.399720
6520,-0.395302
6521,-0.394633
6522,-0.421907
6523,-0.405987
6524,-0.399516
6525,-0.398189
6526,-0.396906
6527,-0.396343
6528,-0.397862
6529,-0.397125
6530,-0.397756
6531,-0.395843
6532,-0.397548
6533,-0.408646
6534,-0.408642
6535,-0.406503
6536,-0.414599
6537,-0.395723
6538,-0.396858
6539,-0.397075
6540,-0.397783
6541,-0.395102
6542,-0.398318
6543,-0.396234
6544,-0.397102
6545,-0.396306
6546,-0.396624
6547,-0.397297
6548,-0.396816
6549,-0.396996
6550,-0.395345
6551,-0.397802
6552,-0.395039
6553,-0.394949
6554,-0.394019
6555,-0.397884
6556,-0.396498
6557,-0.394754
6558,-0.395503
6559,-0.396280
6560,-0.395474
6561,-0.396282
6562,-0.397232
6563,-0.394956
6564,-0.396138
6565,-0.396646
6566,-0.424950
6567,-0.411103
6568,-0.400863
6569,-0.395577
6570,-0.394275
6571,-0.395458
6572,-0.395491
6573,-0.396674
6574,-0.395470
6575,-0.396168
6576,-0.396861
6577,-0.395630
6578,-0.395055
6579,-0.395612
6580,-0.396277
6581,-0.397609
6582,-0.395040
6583,-0.398115
6584,-0.405436
6585,-0.408059
6586,-0.406693
6587,-0.417885
6588,-0.419309
6589,-0.403502
6590,-0.403186
6591,-0.404275
6592,-0.402116
6593,-0.398826
6594,-0.411589
6595,-0.411057
6596,-0.404043
6597,-0.407426
6598,-0.411837
6599,-0.410038
6600,-0.410204
6601,-0.405974
6602,-0.402388
6603,-0.401648
6604,-0.411671
6605,-0.398023
6606,-0.403905
6607,-0.396496
6608,-0.397925
6609,-0.398286
6610,-0.395258
6611,-0.396579
6612,-0.398349
6613,-0.395105
6614,-0.396272
6615,-0.398697
6616,-0.401076
6617,-0.414826
6618,-0.413020
6619,-0.401362
6620,-0.395055
6621,-0.397557
6622,-0.398470
6623,-0.404597
6624,-0.397298
6625,-0.397615
6626,-0.395643
6627,-0.396523
6628,-0.395817
6629,-0.397840
6630,-0.407194
6631,-0.405504
6632,-0.406200
6633,-0.405719
6634,-0.396822
6635,-0.418588
6636,-0.417063
6637,-0.415763
6638,-0.414123
6639,-0.417494
6640,-0.416233
6641,-0.401096
6642,-0.406726
6643,-0.404783
6644,-0.401238
6645,-0.403046
6646,-0.409960
6647,-0.402076
6648,-0.406714
6649,-0.410083
6650,-0.416547
6651,-0.402040
6652,-0.398763
6653,-0.399807
6654,-999.000000
6655,-0.394811
6656,-0.398587
6657,-0.396916
6658,-0.397066
6659,-0.398134
6660,-0.407543
6661,-0.408718
6662,-0.407490
6663,-0.406878
6664,-0.404907
6665,-0.408247
6666,-0.397312
6667,-0.395963
6668,-0.405236
6669,-0.403020
6670,-0.403488
6671,-0.407892
6672,-0.402056
6673,-0.401708
6674,-0.396208
6675,-0.396911
6676,-0.396274
6677,-0.400960
6678,-0.419530
6679,-0.414055
6680,-0.412614
6681,-0.404997
6682,-0.412869
6683,-0.400320
6684,-0.399827
6685,-0.396614
6686,-0.394344
6687,-0.397715
6688,-0.397874
6689,-0.397202
6690,-0.396389
6691,-0.397346
6692,-0.398322
6693,-0.396593
6694,-0.398554
6695,-0.395260
6696,-0.396336
6697,-0.397722
6698,-0.396197
6699,-0.396499
6700,-0.398997
6701,-0.398687
6702,-0.396290
6703,-0.397624
6704,-0.398086
6705,-0.419993
6706,-0.403502
6707,-0.406706
6708,-0.411973
6709,-0.396703
6710,-0.397101
6711,-0.398038
6712,-0.396230
6713,-0.395903
6714,-0.395740
6715,-0.395701
6716,-0.395015
6717,-0.397562
6718,-0.397420
6719,-0.396620
6720,-0.396340
6721,-999.000000
6722,-0.413727
6723,-0.412372
6724,-0.414202
6725,-0.417594
6726,-0.410888
6727,-0.409617
6728,-0.408823
6729,-0.407284
6730,-0.404801
6731,-0.394656
6732,-0.396194
6733,-0.395346
6734,-0.396464
6735,-0.394799
6736,-0.404259
6737,-0.404085
6738,-0.402988
6739,-0.406182
6740,-0.400899
6741,-0.396317
6742,-0.399761
6743,-0.395501
6744,-0.397354
6745,-0.399505
6746,-0.394821
6747,-0.396239
6748,-0.395396
6749,-0.395408
6750,-0.395922
6751,-0.395392
6752,-0.398280
6753,-0.399026
6754,-0.412037
6755,-0.412578
6756,-0.407948
6757,-0.410378
6758,-0.398673
6759,-0.397665
6760,-0.397306
6761,-0.396228
6762,-0.410403
6763,-0.400944
6764,-0.406122
6765,-0.403596
6766,-0.402103
6767,-0.397880
6768,-0.408957
6769,-0.412505
6770,-0.411582
6771,-0.398270
6772,-0.396348
6773,-0.394928
6774,-0.397762
6775,-0.422800
6776,-0.422355
6777,-0.420508
6778,-0.421403
6779,-0.420020
6780,-0.421512
6781,-0.419205
6782,-0.410504
6783,-0.397098
6784,-0.397520
6785,-0.408303
6786,-0.419995
6787,-0.401710
6788,-0.400295
6789,-0.406902
6790,-0.396101
6791,-0.396550
6792,-0.395902
6793,-0.396256
6794,-0.396702
6795,-0.398449
6796,-0.398362
6797,-0.397153
6798,-0.397615
6799,-0.395947
6800,-0.402226
6801,-0.406431
6802,-0.409801
6803,-0.396138
6804,-0.409329
6805,-0.401392
6806,-0.408009
6807,-0.414496
6808,-0.411521
6809,-0.407700
6810,-0.410071
6811,-0.410596
6812,-0.411392
6813,-0.415331
6814,-0.400956
6815,-0.404401
6816,-0.398815
6817,-0.396553
6818,-0.396156
6819,-0.397078
6820,-0.397771
6821,-0.396790
6822,-0.396687
6823,-0.415272
6824,-0.416146
6825,-0.416100
6826,-0.400353
6827,-0.394969
6828,-0.394943
6829,-0.396236
6830,-0.396807
6831,-0.397577
6832,-0.414893
6833,-0.414161
6834,-0.398861
6835,-0.395332
6836,-0.394714
6837,-0.395512
6838,-0.399805
6839,-0.397360
6840,-0.397992
6841,-0.397301
6842,-0.394707
6843,-0.408687
6844,-0.399437
6845,-0.402242
6846,-0.415662
6847,-0.396459
6848,-0.398838
6849,-0.415623
6850,-0.410582
6851,-0.408274
6852,-0.409868
6853,-0.408905
6854,-0.406002
6855,-0.396513
6856,-0.396368
6857,-0.402518
6858,-0.397522
6859,-0.398114
6860,-0.414169
6861,-0.415347
6862,-0.397961
6863,-0.394359
6864,-0.396850
6865,-0.396840
6866,-0.396253
6867,-0.396145
6868,-0.397749
6869,-0.397969
6870,-0.394190
6871,-0.394860
6872,-0.397604
6873,-0.396309
6874,-0.396094
6875,-0.395287
6876,-0.396820
6877,-0.396592
6878,-0.396912
6879,-0.415949
6880,-0.396725
6881,-0.395459
6882,-0.396491
6883,-0.398445
6884,-0.395730
6885,-0.412456
6886,-0.402971
6887,-0.403698
6888,-0.404345
6889,-0.403239
6890,-0.401721
6891,-0.406261
6892,-0.405669
6893,-0.408630
6894,-0.406301
6895,-0.402451
6896,-0.421338
6897,-0.412432
6898,-0.412401
6899,-0.409893
6900,-0.395452
6901,-0.395441
6902,-0.397212
6903,-0.396183
6904,-0.400857
6905,-0.401530
6906,-0.410633
6907,-0.409353
6908,-0.409764
6909,-0.397770
6910,-0.396083
6911,-0.394665
6912,-0.421275
6913,-0.400061
6914,-0.396226
6915,-0.396106
6916,-0.395739
6917,-0.395695
6918,-0.397259
6919,-0.396859
6920,-0.428789
6921,-0.406993
6922,-0.406877
6923,-0.408766
6924,-0.423933
6925,-0.414758
6926,-0.414004
6927,-0.412117
6928,-0.401527
6929,-0.405854
6930,-0.412053
6931,-0.415233
6932,-0.407004
6933,-0.399013
6934,-0.398402
6935,-0.405852
6936,-0.397607
6937,-0.396350
6938,-0.395295
6939,-0.396695
6940,-0.397738
6941,-0.398342
6942,-0.426646
6943,-0.410071
6944,-0.404103
6945,-0.402490
6946,-0.402572
6947,-0.404207
6948,-0.407361
6949,-0.409064
6950,-0.398369
6951,-0.398757
6952,-0.400299
6953,-0.397068
6954,-0.395948
6955,-0.399127
6956,-0.395969
6957,-0.396295
6958,-0.398595
6959,-0.397624
6960,-0.396413
6961,-0.399989
6962,-0.397483
6963,-0.394583
6964,-0.397728
6965,-0.395825
6966,-0.397368
6967,-0.396066
6968,-0.397128
6969,-0.398967
6970,-0.400267
6971,-0.397545
6972,-0.396538
6973,-0.398692
6974,-0.398128
6975,-0.396940
6976,-0.396579
6977,-0.395343
6978,-0.394605
6979,-0.397375
6980,-0.395235
6981,-0.400012
6982,-0.398745
6983,-0.395329
6984,-0.404813
6985,-0.408860
6986,-0.405944
6987,-0.395655
6988,-0.403111
6989,-0.394305
6990,-0.395261
6991,-0.396143
6992,-0.397344
6993,-0.397026
6994,-0.397555
6995,-0.403973
6996,-0.416893
6997,-0.412670
6998,-0.415376
6999,-0.412251
7000,-0.400909
7001,-0.415858
7002,-0.396542
7003,-0.398232
7004,-0.395832
7005,-0.398253
7006,-0.398033
7007,-0.396235
7008,-0.396618
7009,-0.396415
7010,-0.397688
7011,-0.398741
7012,-0.398445
7013,-0.398123
7014,-0.397127
7015,-0.398748
7016,-0.398789
7017,-0.404977
7018,-0.406821
7019,-0.411083
7020,-0.412760
7021,-0.395331
7022,-0.396075
7023,-0.396170
7024,-0.398309
7025,-0.397658
7026,-0.398505
7027,-0.394299
7028,-0.397707
7029,-0.398483
7030,-0.396845
7031,-0.406046
7032,-0.403881
7033,-0.405845
7034,-0.408267
7035,-0.400955
7036,-0.397520
7037,-0.397709
7038,-0.397981
7039,-0.398120
7040,-0.397592
7041,-0.396364
7042,-0.395769
7043,-0.397178
7044,-0.396061
7045,-0.396716
7046,-0.398029
7047,-0.396115
7048,-0.397299
7049,-0.394713
7050,-0.414068
7051,-0.402171
7052,-0.398243
7053,-0.405293
7054,-0.402812
7055,-0.412392
7056,-0.399745
7057,-0.397766
7058,-0.397142
7059,-0.399138
7060,-0.397980
7061,-0.398934
7062,-0.411770
7063,-0.411859
7064,-0.411380
7065,-0.404142
7066,-0.403775
7067,-0.398860
7068,-0.400807
7069,-0.405423
7070,-0.397406
7071,-0.396882
7072,-0.396633
7073,-0.397140
7074,-0.425211
7075,-0.413349
7076,-0.409782
7077,-0.411881
7078,-0.410048
7079,-0.402436
7080,-0.398502
7081,-0.397983
7082,-0.399975
7083,-0.396508
7084,-0.397902
7085,-0.396010
7086,-0.398222
7087,-0.417422
7088,-0.414709
7089,-0.407921
7090,-0.411946
7091,-0.409721
7092,-0.400278
7093,-0.411113
7094,-0.411050
7095,-0.410661
7096,-0.408268
7097,-0.414420
7098,-0.399288
7099,-0.399282
7100,-0.405641
7101,-0.400937
7102,-0.396218
7103,-0.401076
7104,-0.396212
7105,-0.395485
7106,-0.396000
7107,-0.397935
7108,-0.395292
7109,-0.396890
7110,-0.399462
7111,-0.397043
7112,-0.395530
7113,-0.406634
7114,-0.404546
7115,-0.416211
7116,-0.418363
7117,-0.407094
7118,-0.414968
7119,-0.402228
7120,-0.399807
7121,-0.405877
7122,-0.406336
7123,-0.397804
7124,-0.408557
7125,-0.403311
7126,-0.399084
7127,-0.405018
7128,-0.409614
7129,-0.404667
7130,-0.410071
7131,-0.418544
7132,-0.410249
7133,-0.407280
7134,-0.412835
7135,-0.410154
7136,-0.409381
7137,-0.403271
7138,-0.409877
7139,-0.397377
7140,-0.403776
7141,-0.397982
7142,-0.404891
7143,-0.397537
7144,-0.396173
7145,-0.418418
7146,-0.404040
7147,-0.403085
7148,-0.400881
7149,-0.411383
7150,-0.418032
7151,-0.421126
7152,-0.421213
7153,-0.415809
7154,-0.398899
7155,-0.395722
7156,-0.401769
7157,-0.405400
7158,-0.406416
7159,-0.397223
7160,-0.397383
7161,-0.426969
7162,-0.398394
7163,-0.398893
7164,-0.418813
7165,-0.411947
7166,-0.414829
7167,-0.399206
7168,-0.396996
7169,-0.401343
7170,-0.417541
7171,-0.404989
7172,-0.398112
7173,-0.407363
7174,-0.410020
7175,-0.396544
7176,-0.400571
7177,-0.399622
7178,-0.411730
7179,-0.410604
7180,-0.412123
7181,-0.420951
7182,-0.421993
7183,-0.413612
7184,-0.411301
7185,-0.410906
7186,-0.412385
7187,-0.412801
7188,-0.415552
7189,-0.409660
7190,-0.406062
7191,-0.419030
7192,-0.396740
7193,-0.397363
7194,-0.396979
7195,-0.397344
7196,-0.396480
7197,-0.396777
7198,-0.396658
7199,-0.395096
7200,-0.394521
7201,-0.395946
7202,-0.399493
7203,-0.398210
7204,-0.406462
7205,-0.404828
7206,-0.399579
7207,-0.414230
7208,-0.415148
7209,-0.406464
7210,-0.402666
7211,-0.398465
7212,-0.399343
7213,-0.406724
7214,-0.422101
7215,-0.393844
7216,-0.397425
7217,-0.398111
7218,-0.395059
7219,-0.396875
7220,-0.398017
7221,-0.398319
7222,-0.396215
7223,-0.397200
7224,-0.397045
7225,-0.395939
7226,-0.395466
7227,-0.396786
7228,-0.400763
7229,-0.400579
7230,-0.405085
7231,-0.399193
7232,-0.405551
7233,-0.397527
7234,-0.396995
7235,-0.400347
7236,-0.418518
7237,-0.404641
7238,-0.406701
7239,-0.403742
7240,-0.410789
7241,-0.397642
7242,-0.403181
7243,-0.411345
7244,-0.412979
7245,-0.396404
7246,-0.400023
7247,-0.398202
7248,-0.404304
7249,-0.395229
7250,-0.428160
7251,-0.410291
7252,-0.409305
7253,-0.421481
7254,-0.397512
7255,-0.398952
7256,-0.399375
7257,-0.412277
7258,-0.393834
7259,-0.397596
7260,-0.396893
7261,-0.395659
7262,-0.397147
7263,-0.394753
7264,-0.395369
7265,-0.394620
7266,-0.396317
7267,-0.397294
7268,-0.396597
7269,-0.395620
7270,-0.395707
7271,-0.397362
7272,-0.397321
7273,-0.397055
7274,-0.397219
7275,-0.398468
7276,-0.397113
7277,-0.398809
7278,-0.398024
7279,-0.419579
7280,-0.405480
7281,-0.415031
7282,-0.410742
7283,-0.410625
7284,-0.410903
7285,-0.409180
7286,-0.395408
7287,-0.399218
7288,-0.399630
7289,-0.395720
7290,-0.398354
7291,-0.397238
7292,-0.395759
7293,-0.395839
7294,-0.394861
7295,-0.395097
7296,-0.398035
7297,-0.396568
7298,-0.396915
7299,-0.397568
7300,-0.395269
7301,-0.410337
7302,-0.406728
7303,-0.406910
7304,-0.402215
7305,-0.396885
7306,-0.396470
7307,-0.396703
7308,-0.394617
7309,-0.394896
7310,-0.396208
7311,-0.397636
7312,-0.396322
7313,-0.420773
7314,-0.418537
7315,-0.414197
7316,-0.414221
7317,-0.415693
7318,-0.412184
7319,-0.396902
7320,-0.393989
7321,-0.396593
7322,-0.395035
7323,-0.397990
7324,-0.394638
7325,-0.397534
7326,-0.405199
7327,-0.402612
7328,-0.401069
7329,-0.396301
7330,-0.394728
7331,-0.396635
7332,-0.395853
7333,-0.395329
7334,-0.396354
7335,-0.409508
7336,-0.412325
7337,-0.411055
7338,-0.410860
7339,-0.411162
7340,-0.411594
7341,-0.412035
7342,-0.413155
7343,-0.414297
7344,-0.402067
7345,-0.398553
7346,-0.396106
7347,-0.398066
7348,-0.397649
7349,-0.419641
7350,-0.395347
7351,-0.398505
7352,-0.396912
7353,-0.394874
7354,-0.396898
7355,-0.397542
7356,-0.394814
7357,-0.395424
7358,-0.398942
7359,-0.402159
7360,-0.400708
7361,-0.401547
7362,-0.409154
7363,-0.421137
7364,-0.414761
7365,-0.414124
7366,-0.396950
7367,-0.396021
7368,-0.408315
7369,-0.410203
7370,-0.418115
7371,-0.417130
7372,-0.411326
7373,-0.410259
7374,-0.409636
7375,-0.411393
7376,-0.409648
7377,-0.399927
7378,-0.413248
7379,-0.416641
7380,-0.415795
7381,-0.408990
7382,-0.400077
7383,-0.397939
7384,-0.395151
7385,-0.395146
7386,-0.396353
7387,-0.397531
7388,-0.395667
7389,-0.395296
7390,-0.397851
7391,-0.399949
7392,-0.404124
7393,-0.399890
7394,-0.398732
7395,-0.409383
7396,-0.409593
7397,-0.397657
7398,-0.400314
7399,-0.399080
7400,-0.421198
7401,-0.398946
7402,-0.397525
7403,-0.398963
7404,-0.395403
7405,-0.394701
7406,-0.400148
7407,-0.405927
7408,-0.406517
7409,-0.408971
7410,-0.413567
7411,-0.408807
7412,-0.409996
7413,-0.408441
7414,-0.394927
7415,-0.395738
7416,-0.398390
7417,-0.398334
7418,-0.405433
7419,-0.398193
7420,-0.396486
7421,-0.411623
7422,-0.412799
7423,-0.411682
7424,-0.409945
7425,-0.422151
7426,-0.398463
7427,-0.395812
7428,-0.400296
7429,-0.398742
7430,-0.398434
7431,-0.396924
7432,-0.395787
7433,-0.399269
7434,-0.396844
7435,-0.395888
7436,-0.397347
7437,-0.397042
7438,-0.394861
7439,-0.395496
7440,-0.395302
7441,-0.396150
7442,-0.397510
7443,-0.397570
7444,-0.397216
7445,-0.403788
7446,-0.411397
7447,-0.418543
7448,-0.413182
7449,-0.411674
7450,-0.411783
7451,-0.410265
7452,-0.405231
7453,-0.399080
7454,-0.403165
7455,-0.396771
7456,-0.428071
7457,-0.395208
7458,-0.394394
7459,-0.395738
7460,-0.398274
7461,-0.397027
7462,-0.397582
7463,-0.398248
7464,-0.397201
7465,-0.406532
7466,-0.400732
7467,-0.396970
7468,-0.395598
7469,-0.397420
7470,-0.400727
7471,-0.407976
7472,-0.426443
7473,-0.402277
7474,-0.410959
7475,-0.399159
7476,-0.406233
7477,-0.407840
7478,-0.397327
7479,-0.396869
7480,-0.395576
7481,-0.397118
7482,-0.396242
7483,-0.395185
7484,-0.394293
7485,-0.397463
7486,-0.397392
7487,-0.395678
7488,-0.397412
7489,-0.396226
7490,-0.411077
7491,-0.422990
7492,-0.409396
7493,-0.415508
7494,-0.399100
7495,-0.400705
7496,-0.407676
7497,-0.400639
7498,-0.412560
7499,-0.418689
7500,-0.411717
7501,-0.405062
7502,-0.410271
7503,-0.410642
7504,-0.410902
7505,-0.409517
7506,-0.397826
7507,-0.397717
7508,-0.397653
7509,-0.398304
7510,-0.395907
7511,-0.397676
7512,-0.399275
7513,-0.400514
7514,-0.397385
7515,-0.404788
7516,-0.397090
7517,-0.397064
7518,-0.393499
7519,-0.412042
7520,-0.410889
7521,-0.412920
7522,-0.414250
7523,-0.412284
7524,-0.402462
7525,-0.399978
7526,-0.397091
7527,-0.398869
7528,-0.402031
7529,-0.397632
7530,-0.396331
7531,-0.396360
7532,-0.424738
7533,-0.409229
7534,-0.409931
7535,-0.396489
7536,-0.398701
7537,-0.397332
7538,-0.396960
7539,-0.399132
7540,-0.396683
7541,-0.396847
7542,-0.407248
7543,-0.410878
7544,-0.407881
7545,-0.401295
7546,-0.413660
7547,-0.409707
7548,-0.394956
7549,-0.395845
7550,-0.429741
7551,-0.394388
7552,-0.395061
7553,-0.395641
7554,-0.396831
7555,-0.395291
7556,-0.398402
7557,-0.396056
7558,-0.396633
7559,-0.395242
7560,-0.395996
7561,-0.394814
7562,-0.417781
7563,-0.419260
7564,-0.416207
7565,-0.414848
7566,-0.400687
7567,-0.395559
7568,-0.403134
7569,-0.407466
7570,-0.406235
7571,-0.396624
7572,-0.397190
7573,-0.396947
7574,-0.396496
7575,-0.397445
7576,-0.408620
7577,-0.409054
7578,-0.406817
7579,-0.410335
7580,-0.403656
7581,-0.398797
7582,-0.398047
7583,-0.401961
7584,-0.400518
7585,-0.401268
7586,-0.404834
7587,-0.409572
7588,-0.406609
7589,-0.409173
7590,-0.403011
7591,-0.407755
7592,-0.406575
7593,-0.413035
7594,-0.407050
7595,-0.405841
7596,-0.398659
7597,-0.402640
7598,-0.403113
7599,-0.409642
7600,-0.398832
7601,-0.403811
7602,-0.415955
7603,-0.418539
7604,-0.418836
7605,-0.396988
7606,-0.400160
7607,-0.404979
7608,-0.405527
7609,-0.399181
7610,-0.401309
7611,-0.397977
7612,-0.402525
7613,-0.414922
7614,-0.407437
7615,-0.418342
7616,-0.403019
7617,-0.410068
7618,-0.396836
7619,-0.398316
7620,-0.396129
7621,-0.394885
7622,-0.394995
7623,-0.396237
7624,-0.396670
7625,-0.395585
7626,-0.395301
7627,-0.398282
7628,-0.396271
7629,-0.396988
7630,-0.397536
7631,-0.396849
7632,-0.396431
7633,-0.394703
7634,-0.396588
7635,-0.395989
7636,-0.398578
7637,-0.397022
7638,-0.396487
7639,-0.399157
7640,-0.396785
7641,-0.396188
7642,-0.395151
7643,-0.397705
7644,-0.396998
7645,-0.398249
7646,-0.398472
7647,-0.395032
7648,-0.398152
7649,-0.398042
7650,-0.398657
7651,-0.404522
7652,-0.398160
7653,-0.398882
7654,-0.400166
7655,-0.414466
7656,-0.416699
7657,-0.402744
7658,-0.396847
7659,-0.396118
7660,-0.401829
7661,-0.404145
7662,-0.431486
7663,-0.396285
7664,-0.394863
7665,-0.396512
7666,-0.396118
7667,-0.397269
7668,-0.396861
7669,-0.396728
7670,-0.397943
7671,-0.396757
7672,-0.396149
7673,-0.398108
7674,-0.396879
7675,-0.418581
7676,-0.406974
7677,-0.414936
7678,-0.414537
7679,-0.415997
7680,-0.414815
7681,-0.416582
7682,-0.413011
7683,-0.412049
7684,-0.403210
7685,-0.413617
7686,-0.406393
7687,-0.401315
7688,-0.420895
7689,-0.421520
7690,-0.411270
7691,-0.412629
7692,-0.412975
7693,-0.416229
7694,-0.395387
7695,-0.397732
7696,-0.397407
7697,-0.397341
7698,-0.396823
7699,-0.396586
7700,-0.394435
7701,-0.397146
7702,-0.395330
7703,-0.395295
7704,-0.395779
7705,-0.398344
7706,-0.400266
7707,-0.396832
7708,-0.398317
7709,-0.395766
7710,-0.397219
7711,-0.395808
7712,-0.397075
7713,-0.400837
7714,-0.399258
7715,-0.395985
7716,-0.397568
7717,-0.404231
7718,-0.405896
7719,-0.419290
7720,-0.404664
7721,-0.410723
7722,-0.410554
7723,-0.402590
7724,-0.395979
7725,-0.396140
7726,-0.398783
7727,-0.394419
7728,-0.394801
7729,-0.396987
7730,-0.396056
7731,-0.397170
7732,-0.395880
7733,-0.394918
7734,-0.397157
7735,-0.395621
7736,-0.396467
7737,-0.405488
7738,-0.399404
7739,-0.410687
7740,-0.400866
7741,-0.401718
7742,-0.411663
7743,-0.409927
7744,-0.406658
7745,-0.404062
7746,-0.406305
7747,-0.412590
7748,-0.423527
7749,-0.416734
7750,-0.419037
7751,-0.425801
7752,-0.395203
7753,-0.395570
7754,-0.404295
7755,-0.402219
7756,-0.398004
7757,-0.413084
7758,-0.413986
7759,-0.405316
7760,-0.396925
7761,-0.396684
7762,-0.395667
7763,-0.397116
7764,-0.396758
7765,-0.396777
7766,-0.396336
7767,-0.394622
7768,-0.397749
7769,-0.396480
7770,-0.398797
7771,-0.397863
7772,-0.397608
7773,-0.395183
7774,-0.394250
7775,-0.394948
7776,-0.398978
7777,-0.399149
7778,-0.398269
7779,-0.399039
7780,-0.405384
7781,-0.408194
7782,-0.405604
7783,-0.399172
7784,-0.405435
7785,-0.402591
7786,-0.405808
7787,-0.398305
7788,-0.400001
7789,-0.403445
7790,-0.396905
7791,-0.407670
7792,-0.410066
7793,-0.410743
7794,-0.409783
7795,-0.401786
7796,-0.401271
7797,-0.397893
7798,-999.000000
7799,-0.402799
7800,-0.412254
7801,-0.406466
7802,-0.406192
7803,-0.400746
7804,-0.397502
7805,-0.398130
7806,-0.399048
7807,-0.396377
7808,-0.397344
7809,-0.399723
7810,-0.403198
7811,-0.399268
7812,-0.411059
7813,-0.395008
7814,-0.397266
7815,-0.397799
7816,-0.397159
7817,-0.397283
7818,-0.401973
7819,-0.408369
7820,-0.417219
7821,-0.398341
7822,-0.397931
7823,-0.398625
7824,-0.399350
7825,-0.396500
7826,-0.395222
7827,-0.396046
7828,-0.394259
7829,-0.396745
7830,-0.397216
7831,-0.395416
7832,-0.395895
7833,-0.396791
7834,-0.408405
7835,-0.397906
7836,-0.398183
7837,-0.396510
7838,-0.398518
7839,-0.396452
7840,-0.396926
7841,-0.402342
7842,-0.411523
7843,-0.396836
7844,-0.396599
7845,-0.406386
7846,-0.403258
7847,-0.395993
7848,-0.393854
7849,-0.395227
7850,-0.395773
7851,-0.396724
7852,-0.396117
7853,-0.395284
7854,-0.399385
7855,-0.396180
7856,-0.412617
7857,-0.419203
7858,-0.405540
7859,-0.421127
7860,-0.415400
7861,-0.414715
7862,-0.413274
7863,-0.414728
7864,-0.399177
7865,-0.395970
7866,-0.397177
7867,-0.399581
7868,-0.395288
7869,-0.397473
7870,-0.396148
7871,-0.398781
7872,-0.397098
7873,-0.395992
7874,-0.402839
